id	name	alt_accession	tax_id	pathways	aliases	topology
514	Uniprot:P35568		taxid:9606	JAK/STAT|Nuclear hormone receptor|Receptor tyrosine kinase		Mediator|Scaffold
515	Uniprot:B4DJF2		taxid:9606			
516	Uniprot:J3QLH7		taxid:9606			
517	Uniprot:Q6ZNE5		taxid:9606			
518	Uniprot:K7ENH3		taxid:9606			
519	Uniprot:Q9H1Y0		taxid:9606	Innate immune pathways		
520	Uniprot:D6RB14		taxid:9606	Innate immune pathways		
521	Uniprot:Q9NT62		taxid:9606			
522	Uniprot:O95721		taxid:9606			
523	Uniprot:E9PIC2		taxid:9606			
524	Uniprot:Q9C0C7		taxid:9606			
525	Uniprot:F8WAF9		taxid:9606			
526	Uniprot:H7BZM4		taxid:9606	Toll-like receptor		
527	Uniprot:G3V4T5		taxid:9606			
528	Uniprot:Q14232		taxid:9606			
529	Uniprot:P20042		taxid:9606			
530	Uniprot:Q9NR50		taxid:9606			
531	Uniprot:E7ERK9		taxid:9606			
532	Uniprot:A0A3B3ITK8		taxid:9606			
533	Uniprot:C9J3K4		taxid:9606			
534	Uniprot:G3V105		taxid:9606	Toll-like receptor		
535	Uniprot:P18850		taxid:9606			
536	Uniprot:P41091		taxid:9606			
537	Uniprot:Q9UBV2		taxid:9606			
538	Uniprot:Q86TM6		taxid:9606			
539	Uniprot:G3V286		taxid:9606	Toll-like receptor		
540	Uniprot:P60468		taxid:9606			
541	Uniprot:Q9H9S3		taxid:9606			
542	Uniprot:P60059		taxid:9606			
543	Uniprot:Q9ULZ3		taxid:9606	Innate immune pathways		
544	Uniprot:Q5T3W0		taxid:9606	JAK/STAT		
545	Uniprot:Q9NPP4		taxid:9606	Innate immune pathways		
546	Uniprot:Q96P20		taxid:9606	Innate immune pathways		
547	Uniprot:H0Y8J0		taxid:9606			
548	Uniprot:P30536		taxid:9606			
549	Uniprot:H0Y9J7		taxid:9606			
550	Uniprot:I3L4W9		taxid:9606	JAK/STAT		
551	Uniprot:P78552		taxid:9606	JAK/STAT		Endocytosis related|Receptor
552	Uniprot:P31785		taxid:9606	JAK/STAT		Receptor
553	Uniprot:A0A494C1F9		taxid:9606			
554	Uniprot:A0A494C0T4		taxid:9606	JAK/STAT		
555	Uniprot:A0A2R8YFW3		taxid:9606			
556	Uniprot:C9J7E1		taxid:9606			
557	Uniprot:Q15306		taxid:9606			
558	Uniprot:Q6NSJ8		taxid:9606	JAK/STAT		
559	Uniprot:P15509		taxid:9606	JAK/STAT		Receptor
560	Uniprot:P08571		taxid:9606	Toll-like receptor		
561	Uniprot:P58753		taxid:9606	Toll-like receptor		Scaffold
562	Uniprot:Q9Y6Y9		taxid:9606	Toll-like receptor		
563	Uniprot:O43187		taxid:9606	JAK/STAT		Mediator
564	Uniprot:P30273		taxid:9606			
565	Uniprot:Q92478		taxid:9606			
566	Uniprot:B0QYC2		taxid:9606	JAK/STAT		
567	Uniprot:K9N2Q6		taxid:9606	JAK/STAT		
568	Uniprot:P40933		taxid:9606	JAK/STAT		Ligand
569	Uniprot:H0Y5V0		taxid:9606	JAK/STAT		
570	Uniprot:P42701		taxid:9606	JAK/STAT		Receptor
571	Uniprot:Q14116		taxid:9606	Innate immune pathways		
572	Uniprot:Q86YL8		taxid:9606			
573	Uniprot:O95256		taxid:9606			
574	Uniprot:P48551		taxid:9606	JAK/STAT|Toll-like receptor		Receptor
575	Uniprot:A0A494C0P2		taxid:9606	Toll-like receptor		
576	Uniprot:P13747		taxid:9606			
577	Uniprot:A0A087WV37		taxid:9606			
578	Uniprot:F6WZH4		taxid:9606			
579	Uniprot:A0A0G2JPR7		taxid:9606			
580	Uniprot:A0A0G2JN05		taxid:9606			
581	Uniprot:Q14765		taxid:9606	JAK/STAT		Transcription factor
582	Uniprot:Q9HBE4		taxid:9606	JAK/STAT		Ligand
583	Uniprot:P22681		taxid:9606	JAK/STAT|Receptor tyrosine kinase|T-cell receptor		Co-factor|Endocytosis related
584	Uniprot:H0Y4V2		taxid:9606			
585	Uniprot:O14796		taxid:9606			
586	Uniprot:Q9NQ25		taxid:9606			
587	Uniprot:A0A2R8Y573		taxid:9606			
588	Uniprot:P42081		taxid:9606			
589	Uniprot:V9GYZ1		taxid:9606			
590	Uniprot:A0A2R8Y7P4		taxid:9606	Toll-like receptor		
591	Uniprot:Q8IUC6		taxid:9606	Toll-like receptor		Scaffold
592	Uniprot:E9PS94		taxid:9606			
593	Uniprot:O95782		taxid:9606			
594	Uniprot:A0A087WXS3		taxid:9606			
595	Uniprot:E9PFW3		taxid:9606			
596	Uniprot:M0R0N4		taxid:9606			
597	Uniprot:I3L1U0		taxid:9606			
598	Uniprot:Q8N4G2		taxid:9606			
599	Uniprot:E9PRK7		taxid:9606			
600	Uniprot:H0YNQ8		taxid:9606			
601	Uniprot:P04839		taxid:9606			
602	Uniprot:C9J155		taxid:9606	Innate immune pathways		
603	Uniprot:P19878		taxid:9606			
604	Uniprot:K7ELE2		taxid:9606			
605	Uniprot:P30101		taxid:9606			
606	Uniprot:P60568		taxid:9606	JAK/STAT		Ligand
607	Uniprot:P49771		taxid:9606			
608	Uniprot:P36888		taxid:9606	Receptor tyrosine kinase		Receptor
609	Uniprot:Q03519		taxid:9606			
610	Uniprot:Q03518		taxid:9606			
611	Uniprot:Q14653		taxid:9606	Toll-like receptor		
612	Uniprot:P24071		taxid:9606			
613	Uniprot:P05112		taxid:9606	JAK/STAT		Ligand
614	Uniprot:P35225		taxid:9606	JAK/STAT		Ligand
615	Uniprot:C9J276		taxid:9606			
616	Uniprot:P04141		taxid:9606	JAK/STAT		Ligand
617	Uniprot:P06702		taxid:9606			
618	Uniprot:P05109		taxid:9606			
619	Uniprot:P10144		taxid:9606			
620	Uniprot:Q14627		taxid:9606	JAK/STAT		Receptor
621	Uniprot:A0A286YEX3		taxid:9606	JAK/STAT		
622	Uniprot:Q13651		taxid:9606	JAK/STAT		Receptor
623	Uniprot:Q08334		taxid:9606	JAK/STAT		Ligand|Receptor
624	Uniprot:H0YE86		taxid:9606	JAK/STAT		
625	Uniprot:P08700		taxid:9606	JAK/STAT		Ligand
626	Uniprot:Q12918		taxid:9606			
627	Uniprot:F5H0P0		taxid:9606			
628	Uniprot:P12830		taxid:9606	Hippo		
629	Uniprot:P19022		taxid:9606			
630	Uniprot:A0A0G2JRA4		taxid:9606			
631	Uniprot:A0A140T9T1		taxid:9606			
632	Uniprot:P43628		taxid:9606			
633	Uniprot:Q8N742		taxid:9606			
634	Uniprot:A0A1W2PRZ1		taxid:9606			
635	Uniprot:A0A0G2JLX2		taxid:9606			
636	Uniprot:P30461		taxid:9606			
637	Uniprot:Q31611		taxid:9606			
638	Uniprot:A0A0G2JQ13		taxid:9606			
639	Uniprot:P02751		taxid:9606			
640	Uniprot:E7ESF6		taxid:9606			
641	Uniprot:P41279		taxid:9606	Receptor tyrosine kinase|T-cell receptor|Toll-like receptor		Mediator
642	Uniprot:Q8NI38		taxid:9606			
643	Uniprot:B5A977		taxid:9606			
644	Uniprot:P12931		taxid:9606	Innate immune pathways|Receptor tyrosine kinase|T-cell receptor		Endocytosis related|Mediator|Scaffold
645	Uniprot:H7C3G8		taxid:9606	Toll-like receptor		
646	Uniprot:P63000		taxid:9606	JAK/STAT|Receptor tyrosine kinase|Toll-like receptor|WNT/Wingless		Co-factor|Mediator|Scaffold
647	Uniprot:H7C560		taxid:9606	Receptor tyrosine kinase		
648	Uniprot:A8MY87		taxid:9606			
649	Uniprot:H0YMF3		taxid:9606	Receptor tyrosine kinase		
650	Uniprot:Q13480		taxid:9606	Receptor tyrosine kinase		Mediator|Scaffold
651	Uniprot:F8VW29		taxid:9606	Receptor tyrosine kinase		
652	Uniprot:P28562		taxid:9606	Receptor tyrosine kinase		Co-factor
653	Uniprot:F5H1X6		taxid:9606	Receptor tyrosine kinase		
654	Uniprot:Q99683		taxid:9606	Receptor tyrosine kinase		Mediator
655	Uniprot:Q13233		taxid:9606	Receptor tyrosine kinase|T-cell receptor|TGF		Endocytosis related|Mediator
656	Uniprot:P31749		taxid:9606	Hedgehog|Receptor tyrosine kinase|TGF|Toll-like receptor|WNT/Wingless		Mediator|Receptor
657	Uniprot:Q53EL6		taxid:9606			
658	Uniprot:P35659		taxid:9606			
659	Uniprot:H3BUG0		taxid:9606			
660	Uniprot:E7EX17		taxid:9606	Receptor tyrosine kinase		
661	Uniprot:P62753		taxid:9606	Receptor tyrosine kinase		Scaffold
662	Uniprot:P98177		taxid:9606	Receptor tyrosine kinase		Transcription factor
663	Uniprot:P61024		taxid:9606			
664	Uniprot:H3BRN3		taxid:9606			
665	Uniprot:P49796		taxid:9606			
666	Uniprot:E7EVQ5		taxid:9606			
667	Uniprot:Q96MT3		taxid:9606			
668	Uniprot:Q01974		taxid:9606	Receptor tyrosine kinase|TGF|WNT/Wingless		Receptor
669	Uniprot:Q9BXY4		taxid:9606			
670	Uniprot:Q9Y4D1		taxid:9606	WNT/Wingless		Mediator
671	Uniprot:P61586		taxid:9606	Innate immune pathways|T-cell receptor|TGF|WNT/Wingless		Transcription factor
672	Uniprot:J3QR48		taxid:9606			
673	Uniprot:P55060		taxid:9606			
674	Uniprot:Q5S007		taxid:9606	WNT/Wingless		Mediator
675	Uniprot:S4R398		taxid:9606			
676	Uniprot:Q15750		taxid:9606	Receptor tyrosine kinase|Toll-like receptor		Co-factor
677	Uniprot:A0A0A0MQV6		taxid:9606	Receptor tyrosine kinase		
678	Uniprot:Q9H2X6		taxid:9606	TGF		Co-factor
679	Uniprot:K7EMU7		taxid:9606	Innate immune pathways		
680	Uniprot:Q5JTC6		taxid:9606			
681	Uniprot:Q9Y496		taxid:9606			
682	Uniprot:O15066		taxid:9606			
683	Uniprot:P05814		taxid:9606			
684	Uniprot:P07498		taxid:9606			
685	Uniprot:Q15843		taxid:9606			
686	Uniprot:F8W0H4		taxid:9606			
687	Uniprot:O94907		taxid:9606	WNT/Wingless		Co-factor|Endocytosis related
688	Uniprot:D6R9X8		taxid:9606			
689	Uniprot:O14641		taxid:9606	WNT/Wingless		Endocytosis related|Mediator|Scaffold|Transcription factor
690	Uniprot:O00512		taxid:9606	WNT/Wingless		Co-factor
691	Uniprot:H0YD75		taxid:9606	Receptor tyrosine kinase		
692	Uniprot:Q15797		taxid:9606	TGF		Mediator|Transcription factor
693	Uniprot:G0LNT4		taxid:9606			
694	Uniprot:O95343		taxid:9606			
695	Uniprot:Q9NPI1		taxid:9606			
696	Uniprot:E5RFH5		taxid:9606			
697	Uniprot:Q15291		taxid:9606			
698	Uniprot:P61964		taxid:9606			
699	Uniprot:H7C179		taxid:9606			
700	Uniprot:Q5TG38		taxid:9606			
701	Uniprot:Q9H2F5		taxid:9606			
702	Uniprot:A0A0C4DG38		taxid:9606			
703	Uniprot:Q9NV56		taxid:9606			
704	Uniprot:P0C0S5		taxid:9606			
705	Uniprot:Q9UMX1		taxid:9606	Hedgehog		Co-factor|Endocytosis related|Scaffold
706	Uniprot:H3BT78		taxid:9606			
707	Uniprot:U3KQ93		taxid:9606			
708	Uniprot:Q96J02		taxid:9606	Innate immune pathways|JAK/STAT|Notch|TGF		Co-factor|Endocytosis related
709	Uniprot:P08151		taxid:9606	Hedgehog		Mediator|Transcription factor
710	Uniprot:H0Y8I2		taxid:9606			
711	Uniprot:Q96RY7		taxid:9606			
712	Uniprot:D6RBA0		taxid:9606			
713	Uniprot:F5H7B9		taxid:9606			
714	Uniprot:P12755		taxid:9606	TGF		Transcription factor
715	Uniprot:A0A0D9SFZ2		taxid:9606			
716	Uniprot:H7C191		taxid:9606			
717	Uniprot:Q9UHV7		taxid:9606			
718	Uniprot:P00797		taxid:9606			
719	Uniprot:P27986		taxid:9606	B-cell receptor|Receptor tyrosine kinase|T-cell receptor|Toll-like receptor		Mediator|Scaffold
720	Uniprot:P21453		taxid:9606			Scaffold
721	Uniprot:P35442		taxid:9606			
722	Uniprot:P45985		taxid:9606	Receptor tyrosine kinase|T-cell receptor|TGF|Toll-like receptor		Mediator
723	Uniprot:Q99500		taxid:9606			
724	Uniprot:P53667		taxid:9606			
725	Uniprot:P53671		taxid:9606			
726	Uniprot:P29474		taxid:9606			
727	Uniprot:O75144		taxid:9606			
728	Uniprot:Q9Y6W8		taxid:9606			
729	Uniprot:P32970		taxid:9606			
730	Uniprot:P26842		taxid:9606			
731	Uniprot:P23510		taxid:9606			
732	Uniprot:P43489		taxid:9606			
733	Uniprot:O00182		taxid:9606			
734	Uniprot:P09429		taxid:9606			
735	Uniprot:M0R109		taxid:9606			
736	Uniprot:Q92692		taxid:9606			
737	Uniprot:Q495A1		taxid:9606			
738	Uniprot:K7EMC6		taxid:9606			
739	Uniprot:Q9NQS3		taxid:9606			
740	Uniprot:U3KPT0		taxid:9606			
741	Uniprot:Q15223		taxid:9606			
742	Uniprot:J3QKM7		taxid:9606			
743	Uniprot:P07948		taxid:9606	B-cell receptor|Innate immune pathways|T-cell receptor		
744	Uniprot:C9JD07		taxid:9606			
745	Uniprot:A0A0B4J2A9		taxid:9606			
746	Uniprot:P60953		taxid:9606	Innate immune pathways|Receptor tyrosine kinase|T-cell receptor|TGF		Endocytosis related|Mediator
747	Uniprot:A0A087WWP1		taxid:9606			
748	Uniprot:A0A140T8Z0		taxid:9606			
749	Uniprot:H0YFL0		taxid:9606			
750	Uniprot:P14222		taxid:9606			
751	Uniprot:P12544		taxid:9606			
752	Uniprot:Q13464		taxid:9606	Innate immune pathways|T-cell receptor|WNT/Wingless		Mediator|Scaffold
753	Uniprot:Q9NP31		taxid:9606			Scaffold
754	Uniprot:P18627		taxid:9606			
755	Uniprot:H0YD17		taxid:9606			
756	Uniprot:H3BPR5		taxid:9606	Receptor tyrosine kinase		
757	Uniprot:P52735		taxid:9606	Innate immune pathways		
758	Uniprot:C9JRB3		taxid:9606	JAK/STAT		
759	Uniprot:E9PKH9		taxid:9606	Innate immune pathways		
760	Uniprot:E7ERP6		taxid:9606			
761	Uniprot:Q9UEW8		taxid:9606	Receptor tyrosine kinase		Mediator
762	Uniprot:E5RJY4		taxid:9606	Innate immune pathways		
763	Uniprot:A0A140TA57		taxid:9606			
764	Uniprot:Q04759		taxid:9606	Receptor tyrosine kinase|T-cell receptor		Mediator|Scaffold
765	Uniprot:H3BUM9		taxid:9606			
766	Uniprot:P16150		taxid:9606			
767	Uniprot:Q9ULV8		taxid:9606			Endocytosis related
768	Uniprot:F5H5A3		taxid:9606			
769	Uniprot:Q15311		taxid:9606			
770	Uniprot:Q9BZS1		taxid:9606			
771	Uniprot:Q9H7M9		taxid:9606			
772	Uniprot:E7EQN8		taxid:9606			
773	Uniprot:F5H835		taxid:9606			
774	Uniprot:D6RB05		taxid:9606			
775	Uniprot:Q93033		taxid:9606			
776	Uniprot:Q9UKW4		taxid:9606	T-cell receptor		
777	Uniprot:O75293		taxid:9606	Receptor tyrosine kinase		Scaffold
778	Uniprot:O95257		taxid:9606	Receptor tyrosine kinase		Scaffold
779	Uniprot:P52564		taxid:9606	Receptor tyrosine kinase|TGF|Toll-like receptor		Mediator|Transcription factor
780	Uniprot:J3QR49		taxid:9606	Toll-like receptor		
781	Uniprot:D6RAE8		taxid:9606			
782	Uniprot:O95147		taxid:9606			
783	Uniprot:Q9UL17		taxid:9606			
784	Uniprot:X5DQS5		taxid:9606			
785	Uniprot:P17275		taxid:9606			
786	Uniprot:P01584		taxid:9606	JAK/STAT|Toll-like receptor		Ligand
787	Uniprot:O43557		taxid:9606			
788	Uniprot:P01374		taxid:9606			
789	Uniprot:C9JBA5		taxid:9606			
790	Uniprot:Q15465		taxid:9606	Hedgehog		Ligand
791	Uniprot:P05121		taxid:9606			
792	Uniprot:Q5TEH5		taxid:9606			
793	Uniprot:E9PR48		taxid:9606			
794	Uniprot:P17535		taxid:9606	Receptor tyrosine kinase		
795	Uniprot:P62736		taxid:9606			
796	Uniprot:C9WSJ4		taxid:9606			
797	Uniprot:Q1PSW9		taxid:9606			
798	Uniprot:A0A0U1RR80		taxid:9606			
799	Uniprot:Q9UKX5		taxid:9606			
800	Uniprot:F8WEI7		taxid:9606			
801	Uniprot:Q12884		taxid:9606			
802	Uniprot:P35354		taxid:9606			
803	Uniprot:P13500		taxid:9606	Innate immune pathways		
804	Uniprot:P13501		taxid:9606	Toll-like receptor		
805	Uniprot:A0A087X1F9		taxid:9606			
806	Uniprot:A0A087WZM5		taxid:9606			
807	Uniprot:Q03135		taxid:9606	Receptor tyrosine kinase		Co-factor|Endocytosis related|Scaffold
808	Uniprot:A0A087WWY6		taxid:9606			
809	Uniprot:O95405		taxid:9606	TGF		Co-factor|Scaffold
810	Uniprot:Q9HAU4		taxid:9606	TGF|WNT/Wingless		Co-factor|Endocytosis related|Scaffold
811	Uniprot:P01133		taxid:9606	Receptor tyrosine kinase		Ligand
812	Uniprot:P15514		taxid:9606	Receptor tyrosine kinase		Ligand
813	Uniprot:P29279		taxid:9606			
814	Uniprot:A0A087WXD9		taxid:9606			
815	Uniprot:V9GYD6		taxid:9606			
816	Uniprot:P18146		taxid:9606			
817	Uniprot:H0YDY3		taxid:9606	Innate immune pathways		
818	Uniprot:Q13489		taxid:9606	Innate immune pathways		
819	Uniprot:P50281		taxid:9606			
820	Uniprot:H3BV48		taxid:9606			
821	Uniprot:D6RG08		taxid:9606			
822	Uniprot:P56199		taxid:9606			
823	Uniprot:D6R9C5		taxid:9606			
824	Uniprot:F5GX75		taxid:9606			
825	Uniprot:P18564		taxid:9606	TGF		Co-factor|Ligand
826	Uniprot:Q7Z5M0		taxid:9606			
827	Uniprot:Q9UL25		taxid:9606			
828	Uniprot:Q15063		taxid:9606			
829	Uniprot:B5MCX1		taxid:9606	JAK/STAT		
830	Uniprot:P05019		taxid:9606	Receptor tyrosine kinase		Ligand
831	Uniprot:B5MCF4		taxid:9606			
832	Uniprot:P08620		taxid:9606	Receptor tyrosine kinase		Ligand
833	Uniprot:E9PQ40		taxid:9606	Receptor tyrosine kinase		
834	Uniprot:P11487		taxid:9606	Receptor tyrosine kinase		Ligand
835	Uniprot:F8VS98		taxid:9606			
836	Uniprot:C9J5X1		taxid:9606			
837	Uniprot:A6XND1		taxid:9606			
838	Uniprot:P22692		taxid:9606			
839	Uniprot:Q14623		taxid:9606	Hedgehog		Ligand
840	Uniprot:H7BYN3		taxid:9606			
841	Uniprot:P01350		taxid:9606			
842	Uniprot:E9PB90		taxid:9606			
843	Uniprot:Q8TD30		taxid:9606			
844	Uniprot:Q9UKI2		taxid:9606			Scaffold
845	Uniprot:D6RJG6		taxid:9606			
846	Uniprot:Q15365		taxid:9606			
847	Uniprot:P15311		taxid:9606			
848	Uniprot:P09237		taxid:9606			
849	Uniprot:Q5JR08		taxid:9606			
850	Uniprot:A0A494C1E9		taxid:9606	Toll-like receptor		
851	Uniprot:M0R2F1		taxid:9606			
852	Uniprot:Q9BZM5		taxid:9606			
853	Uniprot:Q8WVC0		taxid:9606			
854	Uniprot:F5GYX7		taxid:9606			
855	Uniprot:Q9Y258		taxid:9606	Innate immune pathways		
856	Uniprot:A0A494C1R3		taxid:9606			
857	Uniprot:Q9GZP0		taxid:9606	Receptor tyrosine kinase		Ligand
858	Uniprot:P08254		taxid:9606			
859	Uniprot:E7EVZ9		taxid:9606			
860	Uniprot:Q9Y6C2		taxid:9606			
861	Uniprot:H0YLH7		taxid:9606			
862	Uniprot:C9JXX7		taxid:9606			
863	Uniprot:P53708		taxid:9606			
864	Uniprot:Q15475		taxid:9606			
865	Uniprot:A0A499FJS1		taxid:9606	Receptor tyrosine kinase		
866	Uniprot:P10600		taxid:9606	Receptor tyrosine kinase|TGF		Ligand
867	Uniprot:H0Y5C3		taxid:9606			
868	Uniprot:H0Y7V8		taxid:9606			
869	Uniprot:O96013		taxid:9606			Scaffold
870	Uniprot:Q96J92		taxid:9606			
871	Uniprot:P17252		taxid:9606	Receptor tyrosine kinase		Receptor
872	Uniprot:Q92974		taxid:9606			
873	Uniprot:Q07912		taxid:9606			Endocytosis related|Scaffold
874	Uniprot:Q13009		taxid:9606	Innate immune pathways|T-cell receptor		
875	Uniprot:A0A087X294		taxid:9606			
876	Uniprot:Q02779		taxid:9606	Receptor tyrosine kinase		Mediator
877	Uniprot:D6RAN5		taxid:9606	Innate immune pathways		
878	Uniprot:Q9Y2A7		taxid:9606			
879	Uniprot:A0A087WWZ1		taxid:9606			
880	Uniprot:I3L2J6		taxid:9606			
881	Uniprot:Q9Y6W5		taxid:9606			Scaffold
882	Uniprot:Q12982		taxid:9606			
883	Uniprot:P15391		taxid:9606	B-cell receptor		Scaffold
884	Uniprot:P25391		taxid:9606			
885	Uniprot:G3XAI2		taxid:9606			
886	Uniprot:P11047		taxid:9606			
887	Uniprot:H0YAQ5		taxid:9606			
888	Uniprot:Q13882		taxid:9606	JAK/STAT|Receptor tyrosine kinase		Co-factor|Mediator
889	Uniprot:P62136		taxid:9606	TGF		Co-factor
890	Uniprot:K7EQ42		taxid:9606			
891	Uniprot:Q5THA1		taxid:9606			
892	Uniprot:Q13753		taxid:9606			
893	Uniprot:O43474		taxid:9606			
894	Uniprot:P61812		taxid:9606	Receptor tyrosine kinase|TGF		Ligand
895	Uniprot:Q15759		taxid:9606	Receptor tyrosine kinase|Toll-like receptor		Endocytosis related|Mediator
896	Uniprot:P53778		taxid:9606	Receptor tyrosine kinase|Toll-like receptor		Mediator
897	Uniprot:O15264		taxid:9606	Receptor tyrosine kinase|Toll-like receptor		Mediator
898	Uniprot:B4E0K5		taxid:9606	Toll-like receptor		
899	Uniprot:F8VZ51		taxid:9606			
900	Uniprot:Q00534		taxid:9606			
901	Uniprot:Q8N726		taxid:9606			
902	Uniprot:Q96T34		taxid:9606			
904	Uniprot:E9PGB1		taxid:9606			
905	Uniprot:M0QZK3		taxid:9606	Toll-like receptor		
906	Uniprot:D6RE96		taxid:9606			
907	Uniprot:G3V2B1		taxid:9606			
908	Uniprot:Q9UBP5		taxid:9606			
909	Uniprot:Q05655		taxid:9606	Innate immune pathways|JAK/STAT|T-cell receptor		
910	Uniprot:F8WC54		taxid:9606			
911	Uniprot:Q99075		taxid:9606	Receptor tyrosine kinase		Ligand
912	Uniprot:A0A1B0GWF4		taxid:9606	Receptor tyrosine kinase		
913	Uniprot:H3BT97		taxid:9606			
914	Uniprot:P51512		taxid:9606			
915	Uniprot:P02461		taxid:9606			
916	Uniprot:P02458		taxid:9606			
917	Uniprot:P62330		taxid:9606			
918	Uniprot:P17676		taxid:9606			
919	Uniprot:Q9NVN8		taxid:9606			
920	Uniprot:C9JZT7		taxid:9606			
921	Uniprot:P53350		taxid:9606			
922	Uniprot:Q9NVW2		taxid:9606	TGF		Co-factor
923	Uniprot:D6RAJ6		taxid:9606			
924	Uniprot:O43255		taxid:9606			
925	Uniprot:Q9NZ71		taxid:9606			
926	Uniprot:F8WAS8		taxid:9606			
927	Uniprot:G3V570		taxid:9606	Receptor tyrosine kinase		
928	Uniprot:S4R2Y4		taxid:9606			
929	Uniprot:P00519		taxid:9606	Receptor tyrosine kinase		Endocytosis related|Mediator
930	Uniprot:C9JFD7		taxid:9606			
931	Uniprot:C9JH94		taxid:9606			
932	Uniprot:Q86VP6		taxid:9606			
933	Uniprot:Q9NPD8		taxid:9606			
934	Uniprot:Q9H980		taxid:9606			
935	Uniprot:A6NNK5		taxid:9606			
936	Uniprot:H0YEJ2		taxid:9606			
937	Uniprot:A0A2R8Y6L0		taxid:9606			
938	Uniprot:A6NHV6		taxid:9606			
939	Uniprot:Q86W56		taxid:9606			
940	Uniprot:Q15118		taxid:9606			Scaffold
941	Uniprot:D6RJH7		taxid:9606			
942	Uniprot:Q15120		taxid:9606			
943	Uniprot:Q16654		taxid:9606			
944	Uniprot:Q9NX18		taxid:9606			
945	Uniprot:A6NFY7		taxid:9606			
946	Uniprot:H0YA50		taxid:9606			
947	Uniprot:E9PMQ8		taxid:9606			
948	Uniprot:K7ER56		taxid:9606			
949	Uniprot:A0A087WYS9		taxid:9606			
950	Uniprot:Q9BSH4		taxid:9606			
951	Uniprot:Q93008		taxid:9606			
952	Uniprot:Q9Y6P5		taxid:9606			
953	Uniprot:P58004		taxid:9606			
954	Uniprot:Q9Y5J5		taxid:9606			
955	Uniprot:P55957		taxid:9606	Receptor tyrosine kinase|TNF pathway		
956	Uniprot:O43819		taxid:9606	Receptor tyrosine kinase		Co-factor
957	Uniprot:P19419		taxid:9606	Receptor tyrosine kinase		Transcription factor
958	Uniprot:F2Z2I2		taxid:9606			
959	Uniprot:Q16877		taxid:9606			
960	Uniprot:H3BQN4		taxid:9606			
961	Uniprot:P35228		taxid:9606			
962	Uniprot:Q9NX09		taxid:9606			
963	Uniprot:Q9GZT9		taxid:9606			
964	Uniprot:G3V3M1		taxid:9606			
965	Uniprot:M0R350		taxid:9606			
966	Uniprot:E9PLY3		taxid:9606			
967	Uniprot:E9PPQ4		taxid:9606			
968	Uniprot:G3V592		taxid:9606	Innate immune pathways		
969	Uniprot:Q5VXQ9		taxid:9606	Innate immune pathways		
970	Uniprot:F5GWW2		taxid:9606			
971	Uniprot:E7EUT5		taxid:9606			
972	Uniprot:F8VNX2		taxid:9606			
974	Uniprot:Q9BYN0		taxid:9606			
975	Uniprot:O95388		taxid:9606			
976	Uniprot:F5GZ00		taxid:9606			
977	Uniprot:B4E321		taxid:9606			
978	Uniprot:E9PL41		taxid:9606			
979	Uniprot:O43290		taxid:9606			
980	Uniprot:E5RJ98		taxid:9606			
981	Uniprot:E9PC49		taxid:9606			
982	Uniprot:H7C2N1		taxid:9606			
983	Uniprot:F8WD34		taxid:9606			
984	Uniprot:J3KMX3		taxid:9606			
985	Uniprot:P39687		taxid:9606			
986	Uniprot:Q9Y239		taxid:9606	Innate immune pathways		
987	Uniprot:A0A2R8Y443		taxid:9606			
988	Uniprot:P17655		taxid:9606			
989	Uniprot:E9PJA6		taxid:9606			
990	Uniprot:P30419		taxid:9606			
991	Uniprot:P0C2W1		taxid:9606			
992	Uniprot:P11161		taxid:9606			
993	Uniprot:O43464		taxid:9606			
994	Uniprot:H7C094		taxid:9606			
995	Uniprot:Q9H4P4		taxid:9606			
996	Uniprot:P07711		taxid:9606			
997	Uniprot:P25774		taxid:9606			
998	Uniprot:Q7LG56		taxid:9606			
999	Uniprot:P13196		taxid:9606			
1000	Uniprot:E9PQI3		taxid:9606			
1001	Uniprot:P09601		taxid:9606			
1002	Uniprot:C9IYR0		taxid:9606			
1003	Uniprot:A0A0A0MSI0		taxid:9606			
1004	Uniprot:H0UI06		taxid:9606			
1005	Uniprot:P12074		taxid:9606			
1006	Uniprot:Q9BUB7		taxid:9606			
1007	Uniprot:Q8N5M1		taxid:9606			
1008	Uniprot:Q5TC12		taxid:9606			
1009	Uniprot:P53701		taxid:9606			
1010	Uniprot:A0A2R8YEL6		taxid:9606			
1011	Uniprot:Q14061		taxid:9606			
1012	Uniprot:O75880		taxid:9606			
1013	Uniprot:C9JLJ5		taxid:9606			
1014	Uniprot:F8W888		taxid:9606			
1015	Uniprot:A8MWP7		taxid:9606			
1016	Uniprot:Q5VWQ8		taxid:9606			
1017	Uniprot:O14733		taxid:9606	Receptor tyrosine kinase|T-cell receptor|Toll-like receptor		Mediator
1018	Uniprot:H3BS09		taxid:9606	Innate immune pathways		
1019	Uniprot:Q9Y3C5		taxid:9606	Innate immune pathways|JAK/STAT		
1020	Uniprot:Q86VP1		taxid:9606	Innate immune pathways|JAK/STAT		
1021	Uniprot:O00743		taxid:9606			
1022	Uniprot:Q969G6		taxid:9606			
1023	Uniprot:O15524		taxid:9606	JAK/STAT		Co-factor|Scaffold
1024	Uniprot:E5RJN6		taxid:9606			
1025	Uniprot:P21796		taxid:9606			
1026	Uniprot:P32119		taxid:9606			
1027	Uniprot:O15297		taxid:9606	Receptor tyrosine kinase		
